Test Year: 2019
Total: 1199, Correct: 366, ExpRate: 30.53%
----------------------------------------
Image	Status	Prediction	GroundTruth
UN19_1017_em_239	WRONG	\sum _ { k = 1 } ^ { p } k + \sum _ { k = 1 } ^ { n } a _ { k }	\sum _ { k = 1 } ^ { p } i _ { k } + \sum _ { k = 1 } ^ { q } j _ { k }
UN19_1044_em_633	CORRECT	f = \sum _ { n } f _ { n } z ^ { n + 1 }	f = \sum _ { n } f _ { n } z ^ { n + 1 }
UN19_1043_em_623	WRONG	2 \sin ^ { 2 } \alpha = 1 - \cos \alpha	2 \sin ^ { 2 } \alpha = 1 - \cos 2 \alpha
UN19_1017_em_233	CORRECT	c - a - b = \frac { d - 1 } { 2 } - 2 \beta	c - a - b = \frac { d - 1 } { 2 } - 2 \beta
UN19_1049_em_713	WRONG	\frac { 1 } { 4 } ( n + 2 ) ( 3 n ^ { 2 } + 2 n + a 0 )	\frac { 1 } { 6 4 } ( n + 2 ) ( 3 n ^ { 2 } + 2 2 n + 4 0 )
UN19_1044_em_638	WRONG	\frac { I } { 9 6 5 } \frac { 2 R ^ { 3 } } { \sqrt { 3 } }	\pm \frac { 2 5 } { 9 6 } \frac { \sqrt { \pi } } { R ^ { 3 } }
UN19_1036_em_521	WRONG	g = \frac { ( a + b ) + b - 1 ) } { 2 }	g = \frac { ( a + b ) ( a + b - 1 ) } { 2 }
UN19_1032_em_460	WRONG	[ a + \frac { B } { 2 } = b + c \frac { B } { 2 } ]	[ a + i \frac \beta 2 , b + i \frac \beta 2 ]
UN19_1043_em_617	WRONG	u + v + t + \frac { u ^ { n + 2 } } { u } = 0	u + v + t + \frac { t ^ { n + 2 } } { u v } = 0
UN19_1040_em_572	WRONG	\lim _ { t \rightarrow \infty } | r ( t ) = \infty	\lim _ { t \rightarrow \infty } | \gamma ( t ) | = \infty
UN19_1006_em_82	WRONG	\alpha _ { i } = \alpha _ { 9 } ^ { 9 } \pm 1 = \sum _ { i = 1 } ^ { 3 } + \sum _ { i = 1 } ^ { 2 } x _ { i } ^ { 2 } y _ { 4 } \sum _ { i = 1 } ^ { 2 } y _ { 2 } ^ { 2 } ^ { 2 } \alpha ^ { 2 }	\alpha N _ { f } = \alpha ( \sum _ { I = 1 } ^ { 9 } v _ { I } \gamma _ { I } + \sum _ { i = 1 } ^ { 3 } \frac { i \mu x ^ { i } } { 4 } \{ \gamma _ { i } , \gamma _ { 1 2 3 } \} ) + \alpha ^ { 2 } \mu ^ { 2 } / 4 ^ { 2 }
UN19_1006_em_75	CORRECT	x y - y x - ( x , y )	x y - y x - ( x , y )
UN19_1013_em_194	WRONG	| a | = | x ^ { 1 } ) + | + | x ^ { n }	| a | = | x ^ { 1 } | + \ldots + | x ^ { n } |
UN19_1049_em_719	WRONG	\log 0 0 ) ( - 1 - 1 0 0 )	( 0 0 0 0 0 ) ( - 1 - 1 0 0 0 )
UN19_1035_em_500	WRONG	2 \theta ( x ) = - y ( y + \cos 4 ) + \frac { ( x + \infty ) + \frac { B - 1 } { \sqrt { x + 1 } } { \sqrt { 3 } }	2 f ( x ) = - 4 ( \gamma + \log 4 ) + b + \frac { 4 B { \pi } ^ { 2 } { \sqrt { 1 - x } } } { { \sqrt { 1 + 3 x } } }
UN19_1005_em_64	WRONG	a = \frac { 1 } { \sqrt { 2 } ( A + B ) } = \frac { 1 } { \sqrt { 2 } } ( A - A )	a = \frac { 1 } { \sqrt { 2 } } ( A + B ) b = \frac { 1 } { \sqrt { 2 } } ( A - B )
UN19_1012_em_173	WRONG	h _ { 2 } = \frac { 1 } { 2 } \sum _ { i = 1 } ^ { 3 } a _ { i } ( a _ { i } ) ^ { 2 }	h _ { 2 } = \frac { 1 } { 2 } \sum _ { a } \sum _ { i = 1 } ^ { 3 } ( m _ { i } ^ { a } ) ^ { 2 }
UN19_1034_em_491	WRONG	( n = \frac { N + 1 } { N - 1 } ( \frac { N + 1 } { 3 } - \frac { 2 } { 3 } )	C _ { 1 } = \frac { N + 1 } { N - 1 } ( \frac { N + 1 } { 3 } - \frac { 2 } { 3 } )
UN19_1012_em_178	WRONG	- \frac { n + 1 + y } { 2 } + 5 z ^ { 2 } - y ^ { 3 } } { 1 0 }	- \frac { 1 1 + z + 5 z ^ { 2 } - z ^ { 3 } } { 1 6 }
UN19_1004_em_57	WRONG	n _ { m a x } = \frac { 8 \sqrt { 3 } } { 1 5 } = 0 , g 2 4	P _ { m a x } = \frac { 8 \sqrt { 3 } } { 1 5 } = 0 , 9 2 4
ISICal19_1204_em_801	WRONG	\int _ { 0 } ^ { k } \frac { d \theta } { a ^ { a } + b \cos \theta = \frac { \pi } { \sqrt { a ^ { 2 } - b ^ { 2 } } }	\int _ { 0 } ^ { \pi } \frac { d \theta } { a + b \cos \theta } = \frac { \pi } { \sqrt { a ^ { 2 } - b ^ { 2 } } }
UN19_1049_em_710	WRONG	C _ { 0 } = \frac { 3 } { 2 } g ^ { 2 } \frac { 5 } { 2 g ^ { 2 } } g ^ { 2 } + \frac { 3 } { g ^ { 2 } }	C _ { 0 } = \frac { 3 } { 2 g ^ { 2 } } - \frac { 5 } { 2 g ^ { 2 } } \log { 2 } + \frac { 3 } { g ^ { 2 } } \log { g }
UN19_1030_em_430	WRONG	\frac { b } { 4 B - \frac { \sqrt { 1 - x ^ { 2 } } } { 1 + 3 x + \sqrt { 4 } - \log ( 8 + \log ( a ) )	b - \frac { 4 B { \pi } ^ { 2 } { \sqrt { 1 - x } } } { { \sqrt { 1 + 3 x } } } - 4 ( \gamma + \log ( 4 ) )
UN19_1044_em_643	WRONG	\sqrt { a _ { a } \sqrt { a j } \leq \frac { 1 } { 2 } ( a _ { j } + a _ { j } )	\sqrt { a _ { i } } \sqrt { a _ { j } } \leq \frac { 1 } { 2 } ( a _ { i } + a _ { j } )
UN19_1041_em_585	WRONG	\int ^ { m } ( a + b x ^ { n } ) ^ { p } d x	\int x ^ { m } ( a + b x ^ { n } ) ^ { p } d x
UN19_1024_em_337	WRONG	\beta = \int _ { 0 } ^ { \infty } d x ^ { n } \int _ { k } ^ { k + 1 } x ^ { k } \int _ { 1 } ^ { 0 } f _ { k + 1 } ^ { p } f ( \frac { z } d z )	B = \int _ { 0 } ^ { x } d ^ { n } x \int _ { x _ { k } } ^ { x _ { k + 1 } } d y \int _ { x _ { l } } ^ { x _ { l + 1 } } d z f ( y , z )
UN19_1041_em_594	WRONG	r = \sqrt { ( x ^ { ' } } ) ^ { 2 } + ( x ^ { p + 1 } ) ^ { 2 } }	r = \sqrt { ( X ^ { 1 } ) ^ { 2 } + \ldots + ( X ^ { p + 1 } ) ^ { 2 } }
UN19_1013_em_193	WRONG	h x x = - h y	h _ { x x } = - h _ { y y }
UN19_1036_em_511	WRONG	y _ { i } ^ { 2 } = x _ { 1 } - x _ { 1 } ) ( x _ { i } - c _ { i } )	y _ { i } ^ { 2 } = x _ { i } ( x _ { i } - 1 ) ( x _ { i } - a _ { i } )
UN19_1004_em_58	CORRECT	z = \frac { 1 } { \sqrt { 2 } } ( x ^ { 1 } + i x ^ { 2 } )	z = \frac { 1 } { \sqrt { 2 } } ( x ^ { 1 } + i x ^ { 2 } )
UN19_1004_em_55	WRONG	\int ^ { d } d x ^ { 4 } \sqrt { R ^ { 3 } }	\int d ^ { 4 } x \sqrt { g } R ^ { 3 }
UN19_1005_em_61	WRONG	\int \limits _ { 1 } d ^ { 4 } \{ A ^ { x } ( x ) | < \infty	| \int d ^ { 4 } x A ^ { a } ( x ) | < \infty
UN19_1037_em_526	WRONG	[ a ] _ { 1 } [ 8 ] { 2 } ] \times L _ { 3 } ] _ { 3 } ]	[ a _ { 1 } ] \times [ b _ { 2 } ] \times [ b _ { 3 } ]
UN19_1019_em_268	WRONG	\frac { x _ { n - 2 ) ( 2 n - 2 ) } { n - 1 } + 4 } = G _ { n }	\frac { ( 2 n - 2 ) ( 2 n - 2 ) } { n - 1 } + 4 = 4 n
UN19_1032_em_450	WRONG	M ^ { 4 } = \cos ( \frac { n + 1 } { \cos ( R + 2 } ) \cos ( \frac { \pi } { k + \cos ^ { 2 } } )	M ^ { 4 } = \cos ( \frac { ( n + 1 ) \pi } { k + 2 } ) / \cos ( \frac { \pi } { k + 2 } )
UN19_1012_em_172	WRONG	j ( z , z ) k ( z )	f ( z , \cos z , \sin z )
UN19_1038_em_543	WRONG	d x ) = \frac { \sqrt { ( 1 + \frac { a x ^ { 2 } } { 2 } + 1 ) ^ { 2 } } { \cos ( 1 + \frac { 1 } { c } ( \frac { a x + 1 } { 2 } + 1 ) } { a x } )	\phi ( x ) = \frac { c ( \sqrt { 1 + \frac { 4 x } { a } } + 1 ) } { 2 x } ( 1 + \frac { c ( 1 + \frac { 4 x } { a } + 1 ) } { 2 a x } )
UN19_1021_em_285	CORRECT	\sum _ { n = 0 } ^ { \infty } ( - 1 ) ^ { n } = \frac { 1 } { 2 }	\sum _ { n = 0 } ^ { \infty } ( - 1 ) ^ { n } = \frac { 1 } { 2 }
ISICal19_1202_em_767	WRONG	\lim _ { n \rightarrow \infty } \int \limits _ { 0 } ^ { \infty } \int _ { 3 } ^ { \infty } f ( x ) x = 0	\lim _ { r \rightarrow \infty } \int _ { k _ { 1 } r } ^ { \infty } d x f ( x ) / x = 0
UN19_1037_em_528	WRONG	( z ) = \frac { \theta } { 2 } \sin ( \frac { i \pi } { 2 } \pi ) \frac { 2 \pi } { 2 } } \sin ( \frac { 2 \pi } { 2 } ) ^ { 2 } }	( z ) = \frac { \sin ( \frac \theta { 2 i } + \frac \pi { 2 \pi } z ) } { \sin ( \frac \theta { 2 i } - \frac \pi { 2 h } z ) }
UN19_1043_em_627	WRONG	( k - b - c ) x ( a - b )	( k - b - c ) \times ( a - b )
UN19_1043_em_615	WRONG	p _ { 2 } ( x ) = ( x - a ) ( x - b )	P _ { 2 } ( x ) = ( x - a ) ( x - b )
UN19_1013_em_183	WRONG	( 1 - \frac { 1 } { 3 } - \frac { 1 } { 3 } - \frac { 1 } { 3 } )	( 1 , - \frac { 1 } { 3 } , - \frac { 1 } { 3 } , - \frac { 1 } { 3 } )
UN19_1034_em_488	WRONG	- \cos ( \gamma + \log 4 ) + \sqrt { 4 x ^ { 2 } } \frac { \sqrt { x + 1 } } } { 1 + 3 x }	- 4 ( \gamma + \log 4 ) + b - \frac { 4 B { \pi } ^ { 2 } { \sqrt { 1 - x } } } { { \sqrt { 1 + 3 x } } }
UN19_1005_em_68	WRONG	a = ( \frac { 1 - 1 } { z ^ { 2 } } - \frac { b - 1 } { 2 } \beta )	a = i ( \frac { l - 1 } { 2 \beta } - \frac { k - 1 } { 2 } \beta )
UN19_1038_em_547	WRONG	\lim _ { q \rightarrow \infty } \int \sqrt { 1 + 9 ^ { 2 } } \int _ { 0 } ^ { - \infty } e ^ { - a _ { k } } d _ { 0 } e ^ { - 1 } ) ^ { 2 } \sum _ { n = 1 }	( \lim _ { q \rightarrow \infty } \sqrt { 1 + q ^ { 2 } } \int _ { - \infty } ^ { \infty } e ^ { - q | x | / a } d x ) ^ { - 1 } = 1 / 2 a
UN19_1044_em_635	WRONG	( \frac { \beta } { A + 1 } ) ^ { \frac { 1 } { n + 1 } }	( { \frac { B } { A + 1 } } ) ^ { \frac { 1 } { n + 1 } }
UN19_1016_em_212	WRONG	\sum _ { i = 2 } ^ { n } i = \frac { n ^ { 2 } + n ^ { 2 } } { 2 }	\sum _ { i = 2 } ^ { n } i = \frac { n ^ { 2 } + n - 2 } { 2 }
UN19_1044_em_640	WRONG	c ^ { 2 } ( x ) = ( 1 - x ) ( - p ^ { 2 } )	c ^ { 2 } ( x ) = x ( 1 - x ) ( - p ^ { 2 } )
UN19_1005_em_72	WRONG	( E + k + n ) x ( A + k + n )	( k + k + n ) \times ( k + k + n )
UN19_1016_em_221	WRONG	y _ { m n } = \frac { \alpha ^ { 2 } } { 2 m ^ { 2 } + \sqrt { \frac { \alpha ^ { 2 } + 4 m ^ { 2 } } { 2 n } \beta ^ { 2 } }	y _ { m i n } = \frac { \alpha } { 2 m ^ { 2 } } + \sqrt { \frac { \alpha ^ { 2 } + 4 m ^ { 2 } \beta } { 4 m ^ { 2 } } }
UN19_1016_em_220	WRONG	4 x ^ { 0 } - y ^ { 0 } - y ^ { 0 } ( x ^ { 0 } - y ^ { 0 } ) ( x ^ { 1 } ) = 0	4 ( x ^ { 0 } - y ^ { 0 } ) - 2 ( x ^ { 0 } - y ^ { 0 } ) ( 1 + 1 ) = 0
UN19_1044_em_639	WRONG	f = a _ { 1 } ( x - x _ { n } ) + a _ { 2 } ( x - x _ { n } ) ^ { 2 }	f = a _ { 1 } ( x - x _ { h } ) + a _ { 2 } ( x - x _ { h } ) ^ { 2 }
UN19_1004_em_51	WRONG	v = \sqrt { v ^ { 2 } ^ { 3 } + v _ { 4 } ^ { 2 } + v ^ { 2 } } }	v = \sqrt { v _ { 3 } ^ { 2 } + v _ { 4 } ^ { 2 } + v _ { 5 } ^ { 2 } }
UN19_1037_em_527	WRONG	\frac { 1 } { E ^ { 2 } ( k + 1 ) } + \frac { 1 } { \alpha ^ { 2 } } - \frac { 1 } { 2 ^ { k } } - \frac { 1 } { k + 1 }	\frac { 1 } { k ^ { 2 } ( k + 1 ) } = \frac { 1 } { k ^ { 2 } } - \frac { 1 } { k ^ { 2 } } - \frac { 1 } { k } + \frac { 1 } { k + 1 }
UN19_1044_em_631	WRONG	f = z ^ { \prime } ( \cos \theta \cos ^ { 2 } + z ^ { 2 } \sin A	f = z ^ { 1 } ( \cos \theta z ^ { 2 } + \sin \theta z ^ { 1 } )
ISICal19_1211_em_897	WRONG	4 ( n + p - 3 n - n = 4	4 ( n + 1 ) - 3 n - n = 4
